연,월,도,시군구,월별 수요량
2023,10,부산,남구,2660
2023,10,부산,동래구,10164
2023,10,부산,부산진구,322308
2023,10,부산,북구,12812
2023,10,부산,사상구,15396
2023,10,부산,사하구,8413
2023,10,부산,수영구,10739
2023,10,부산,연제구,13108
2023,10,부산,영도구,3996
2023,10,부산,중구,9884
2023,10,부산,해운대구,9984
2023,10,서울,강남구,49033
2023,10,서울,강동구,9090
2023,10,서울,강북구,5223
2023,10,서울,강서구,16273
2023,10,서울,관악구,37757
2023,10,서울,광진구,11454
2023,10,서울,구로구,6791
2023,10,서울,금천구,16181
2023,10,서울,노원구,29843
2023,10,서울,도봉구,17729
2023,10,서울,동대문구,8309
2023,10,서울,동작구,6191
2023,10,서울,마포구,46519
2023,10,서울,서대문구,11432
2023,10,서울,서초구,28304
2023,10,서울,성동구,66918
2023,10,서울,성북구,8289
2023,10,서울,송파구,29550
2023,10,서울,양천구,54750
2023,10,서울,영등포구,51964
2023,10,서울,용산구,9176
2023,10,서울,은평구,25103
2023,10,서울,종로구,18233
2023,10,서울,중구,8618
2023,10,서울,중랑구,15814
2023,10,세종,세종시,47961
2023,10,울산,남구,76853
2023,10,울산,동구,8694
2023,10,울산,북구,30790
2023,10,울산,울주군,31384
2023,10,울산,중구,20436
2023,10,인천,강화군,8250
2023,10,인천,계양구,16068
2023,10,인천,남동구,29279
2023,10,인천,동구,2473
2023,10,인천,미추홀구,132150
2023,10,인천,부평구,26196
2023,10,인천,서구,51152
2023,10,인천,연수구,33660
2023,10,인천,옹진군,1075
2023,10,인천,중구,18841
2023,10,전남,강진군,9509
2023,10,전남,고흥군,23461
2023,10,전남,곡성군,15082
2023,10,전남,광양시,45330
2023,10,전남,구례군,3142
2023,10,전남,나주시,32322
2023,10,전남,담양군,6586
2023,10,전남,목포시,19067
2023,10,전남,무안군,28629
2023,10,전남,보성군,21605
2023,10,전남,순천시,98410
2023,10,전남,신안군,5074
2023,10,전남,여수시,62011
2023,10,전남,영광군,15088
2023,10,전남,영암군,15610
2023,10,전남,완도군,8938
2023,10,전남,장성군,16969
2023,10,전남,장흥군,3876
2023,10,전남,진도군,4576
2023,10,전남,함평군,17470
2023,10,전남,해남군,8421
2023,10,전남,화순군,23871
2023,10,전북,고창군,39126
2023,10,전북,군산시,24053
2023,10,전북,김제시,34106
2023,10,전북,남원시,46624
2023,10,전북,무주군,21049
2023,10,전북,부안군,18318
2023,10,전북,순창군,20267
2023,10,전북,완주군,81256
2023,10,전북,익산시,23439
2023,10,전북,임실군,23064
2023,10,전북,장수군,11780
2023,10,전북,전주시,185587
2023,10,전북,정읍시,30691
2023,10,전북,진안군,10688
2023,10,제주,서귀포시,375411
2023,10,제주,제주시,557253
2023,10,충남,계룡시,18494
2023,10,충남,공주시,83498
2023,10,충남,금산군,15443
2023,10,충남,논산시,57177
2023,10,충남,당진시,41190
2023,10,충남,보령시,33954
2023,10,충남,부여군,24940
2023,10,충남,서산시,16720
2023,10,충남,서천군,26463
2023,10,충남,아산시,88691
2023,10,충남,예산군,54069
2023,10,충남,천안시,198579
2023,10,충남,청양군,4290
2023,10,충남,태안군,19976
2023,10,충남,홍성군,38931
2023,10,충북,괴산군,30303
2023,10,충북,단양군,32019
2023,10,충북,보은군,21362
2023,10,충북,영동군,29110
2023,10,충북,옥천군,51695
2023,10,충북,음성군,29365
2023,10,충북,제천시,15603
2023,10,충북,증평군,4438
2023,10,충북,진천군,22689
2023,10,충북,청주시,212059
2023,10,충북,충주시,87875
2023,11,강원,강릉시,31471
2023,11,강원,고성군,8829
2023,11,강원,동해시,36702
2023,11,강원,삼척시,17764
2023,11,강원,속초시,40060
2023,11,강원,양구군,15216
2023,11,강원,양양군,20038
2023,11,강원,영월군,5292
2023,11,강원,원주시,114104
2023,11,강원,인제군,36782
2023,11,강원,정선군,13997
2023,11,강원,철원군,16889
2023,11,강원,춘천시,71840
2023,11,강원,태백시,9459
2023,11,강원,평창군,40352
2023,11,강원,홍천군,46444
2023,11,강원,화천군,5860
2023,11,강원,횡성군,28887
2023,11,경기,가평군,42588
2023,11,경기,고양시,50734
2023,11,경기,과천시,11888
2023,11,경기,광명시,67241
2023,11,경기,광주시,30848
2023,11,경기,구리시,16876
2023,11,경기,군포시,10009
2023,11,경기,김포시,29835
2023,11,경기,남양주시,61555
2023,11,경기,동두천시,1959
2023,11,경기,부천시,68422
2023,11,경기,성남시,78784
2023,11,경기,수원시,45054
2023,11,경기,시흥시,44920
2023,11,경기,안산시,112953
2023,11,경기,안성시,52574
2023,11,경기,안양시,18743
2023,11,경기,양주시,42655
2023,11,경기,양평군,22252
2023,11,경기,여주시,58919
2023,11,경기,연천군,1354
2023,11,경기,오산시,19124
2023,11,경기,용인시,17952
2023,11,경기,의왕시,8641
2023,11,경기,의정부시,5349
2023,11,경기,이천시,29973
2023,11,경기,파주시,16962
2023,11,경기,평택시,56871
2023,11,경기,포천시,24293
2023,11,경기,하남시,117927
2023,11,경기,화성시,24619
2023,11,경남,거제시,37702
2023,11,경남,거창군,27824
2023,11,경남,고성군,13989
2023,11,경남,김해시,101770
2023,11,경남,남해군,13274
2023,11,경남,밀양시,18473
2023,11,경남,사천시,39454
2023,11,경남,산청군,17847
2023,11,경남,양산시,102529
2023,11,경남,의령군,4525
2023,11,경남,진주시,55591
2023,11,경남,창녕군,19922
2023,11,경남,창원시,103045
2023,11,경남,통영시,15807
2023,11,경남,하동군,8100
2023,11,경남,함안군,39089
2023,11,경남,함양군,23077
2023,11,경남,합천군,4687
2023,11,경북,경산시,67288
2023,11,경북,경주시,129094
2023,11,경북,고령군,22809
2023,11,경북,구미시,123314
2023,11,경북,군위군,63294
2023,11,경북,김천시,55267
2023,11,경북,문경시,63265
2023,11,경북,봉화군,15127
2023,11,경북,상주시,26501
2023,11,경북,성주군,48990
2023,11,경북,안동시,44438
2023,11,경북,영덕군,21209
2023,11,경북,영양군,8134
2023,11,경북,영주시,18038
2023,11,경북,영천시,56311
2023,11,경북,예천군,19733
2023,11,경북,울릉군,0
2023,11,경북,울진군,19962
2023,11,경북,의성군,41342
2023,11,경북,청도군,33084
2023,11,경북,청송군,23883
2023,11,경북,칠곡군,98045
2023,11,경북,포항시,89252
2023,11,광주,광산구,56489
2023,11,광주,남구,196289
2023,11,광주,동구,14027
2023,11,광주,북구,31827
2023,11,광주,서구,38155
2023,11,대구,남구,16357
2023,11,대구,달서구,78490
2023,11,대구,달성군,106409
2023,11,대구,동구,23172
2023,11,대구,북구,106496
2023,11,대구,서구,1717
2023,11,대구,수성구,458229
2023,11,대구,중구,3185
2023,11,대전,대덕구,48655
2023,11,대전,동구,21501
2023,11,대전,서구,104972
2023,11,대전,유성구,77356
2023,11,대전,중구,32976
2023,11,부산,강서구,11209
2023,11,부산,금정구,12346
2023,11,부산,기장군,70030
2023,11,부산,남구,2719
2023,11,부산,동래구,10398
2023,11,부산,부산진구,329993
2023,11,부산,북구,13072
2023,11,부산,사상구,15674
2023,11,부산,사하구,8587
2023,11,부산,수영구,10884
2023,11,부산,연제구,13324
2023,11,부산,영도구,4007
2023,11,부산,중구,9964
2023,11,부산,해운대구,10036
2023,11,서울,강남구,49518
2023,11,서울,강동구,9084
2023,11,서울,강북구,5262
2023,11,서울,강서구,16229
2023,11,서울,관악구,37920
2023,11,서울,광진구,11595
2023,11,서울,구로구,6841
2023,11,서울,금천구,16442
2023,11,서울,노원구,30397
2023,11,서울,도봉구,17854
2023,11,서울,동대문구,8333
2023,11,서울,동작구,6170
2023,11,서울,마포구,46877
2023,11,서울,서대문구,11598
2023,11,서울,서초구,28458
2023,11,서울,성동구,68817
2023,11,서울,성북구,8324
2023,11,서울,송파구,30054
2023,11,서울,양천구,56294
2023,11,서울,영등포구,52139
2023,11,서울,용산구,9312
2023,11,서울,은평구,25516
2023,11,서울,종로구,18432
2023,11,서울,중구,8776
2023,11,서울,중랑구,15967
2023,11,세종,세종시,48557
2023,11,울산,남구,79104
2023,11,울산,동구,8742
2023,11,울산,북구,31295
2023,11,울산,울주군,31657
2023,11,울산,중구,20720
2023,11,인천,강화군,8390
2023,11,인천,계양구,16194
2023,11,인천,남동구,29435
2023,11,인천,동구,2478
2023,11,인천,미추홀구,135388
2023,11,인천,부평구,26522
2023,11,인천,서구,51976
2023,11,인천,연수구,34037
2023,11,인천,옹진군,1066
2023,11,인천,중구,19050
2023,11,전남,강진군,9620
2023,11,전남,고흥군,24178
2023,11,전남,곡성군,15229
2023,11,전남,광양시,46037
2023,11,전남,구례군,3183
2023,11,전남,나주시,32661
2023,11,전남,담양군,6696
2023,11,전남,목포시,19383
2023,11,전남,무안군,28975
2023,11,전남,보성군,21935
2023,11,전남,순천시,99916
2023,11,전남,신안군,5219
2023,11,전남,여수시,63272
2023,11,전남,영광군,15460
2023,11,전남,영암군,15804
2023,11,전남,완도군,9001
2023,11,전남,장성군,17130
2023,11,전남,장흥군,3913
2023,11,전남,진도군,4822
2023,11,전남,함평군,17583
2023,11,전남,해남군,8494
2023,11,전남,화순군,24214
2023,11,전북,고창군,39586
2023,11,전북,군산시,24155
2023,11,전북,김제시,34926
2023,11,전북,남원시,47672
2023,11,전북,무주군,21538
2023,11,전북,부안군,18651
2023,11,전북,순창군,20614
2023,11,전북,완주군,82273
2023,11,전북,익산시,23568
2023,11,전북,임실군,23337
2023,11,전북,장수군,11869
2023,11,전북,전주시,189019
2023,11,전북,정읍시,31052
2023,11,전북,진안군,10822
2023,11,제주,서귀포시,379417
2023,11,제주,제주시,566205
2023,11,충남,계룡시,18633
2023,11,충남,공주시,84557
2023,11,충남,금산군,15469
2023,11,충남,논산시,57867
2023,11,충남,당진시,41464
2023,11,충남,보령시,34410
2023,11,충남,부여군,25160
2023,11,충남,서산시,17117
2023,11,충남,서천군,26782
2023,11,충남,아산시,90828
2023,11,충남,예산군,54916
2023,11,충남,천안시,202432
2023,11,충남,청양군,4329
2023,11,충남,태안군,20387
2023,11,충남,홍성군,39308
2023,11,충북,괴산군,30298
2023,11,충북,단양군,32312
2023,11,충북,보은군,21166
2023,11,충북,영동군,29540
2023,11,충북,옥천군,52274
2023,11,충북,음성군,29744
2023,11,충북,제천시,15617
2023,11,충북,증평군,4508
2023,11,충북,진천군,23083
2023,11,충북,청주시,214114
2023,11,충북,충주시,89572
2023,12,강원,강릉시,31730
2023,12,강원,고성군,9046
2023,12,강원,동해시,38379
2023,12,강원,삼척시,18055
2023,12,강원,속초시,41465
2023,12,강원,양구군,15523
2023,12,강원,양양군,20327
2023,12,강원,영월군,5331
2023,12,강원,원주시,117770
2023,12,강원,인제군,37261
2023,12,강원,정선군,14305
2023,12,강원,철원군,17205
2023,12,강원,춘천시,73847
2023,12,강원,태백시,9753
2023,12,강원,평창군,40930
2023,12,강원,홍천군,47470
2023,12,강원,화천군,5862
2023,12,강원,횡성군,29292
2023,12,경기,가평군,42647
2023,12,경기,고양시,51203
2023,12,경기,과천시,12104
2023,12,경기,광명시,68571
2023,12,경기,광주시,31608
2023,12,경기,구리시,17080
2023,12,경기,군포시,10178
2023,12,경기,김포시,29951
2023,12,경기,남양주시,62203
2023,12,경기,동두천시,1934
2023,12,경기,부천시,69327
2023,12,경기,성남시,80464
2023,12,경기,수원시,45829
2023,12,경기,시흥시,45696
2023,12,경기,안산시,113961
2023,12,경기,안성시,53155
2023,12,경기,안양시,19067
2023,12,경기,양주시,42619
2023,12,경기,양평군,22633
2023,12,경기,여주시,60441
2023,12,경기,연천군,1363
2023,12,경기,오산시,19381
2023,12,경기,용인시,18281
2023,12,경기,의왕시,8666
2023,12,경기,의정부시,5307
2023,12,경기,이천시,30119
2023,12,경기,파주시,17156
2023,12,경기,평택시,58486
2023,12,경기,포천시,24692
2023,12,경기,하남시,119762
2023,12,경기,화성시,24206
2023,12,경남,거제시,38874
2023,12,경남,거창군,27785
2023,12,경남,고성군,14099
2023,12,경남,김해시,102973
2023,12,경남,남해군,13338
2023,12,경남,밀양시,18816
2023,12,경남,사천시,40151
2023,12,경남,산청군,18159
2023,12,경남,양산시,104968
2023,12,경남,의령군,4606
2023,12,경남,진주시,56341
2023,12,경남,창녕군,20247
2023,12,경남,창원시,105098
2023,12,경남,통영시,16079
2023,12,경남,하동군,8196
2023,12,경남,함안군,39691
2023,12,경남,함양군,23511
2023,12,경남,합천군,4711
2023,12,경북,경산시,68314
2023,12,경북,경주시,130623
2023,12,경북,고령군,23178
2023,12,경북,구미시,124877
2023,12,경북,군위군,64320
2023,12,경북,김천시,56440
2023,12,경북,문경시,64540
2023,12,경북,봉화군,15309
2023,12,경북,상주시,26743
2023,12,경북,성주군,49794
2023,12,경북,안동시,44992
2023,12,경북,영덕군,21624
2023,12,경북,영양군,8373
2023,12,경북,영주시,18129
2023,12,경북,영천시,57019
2023,12,경북,예천군,20273
2023,12,경북,울릉군,0
2023,12,경북,울진군,19952
2023,12,경북,의성군,42052
2023,12,경북,청도군,33459
2023,12,경북,청송군,24122
2023,12,경북,칠곡군,99621
2023,12,경북,포항시,90422
2023,12,광주,광산구,57558
2023,12,광주,남구,200668
2023,12,광주,동구,14151
2023,12,광주,북구,32262
2023,12,광주,서구,38960
2023,12,대구,남구,16451
2023,12,대구,달서구,79725
2023,12,대구,달성군,109064
2023,12,대구,동구,23554
2023,12,대구,북구,107631
2023,12,대구,서구,1633
2023,12,대구,수성구,469375
2023,12,대구,중구,3036
2023,12,대전,대덕구,49562
2023,12,대전,동구,21807
2023,12,대전,서구,106044
2023,12,대전,유성구,78833
2023,12,대전,중구,33065
2023,12,부산,강서구,11288
2023,12,부산,금정구,12548
2023,12,부산,기장군,71132
2023,12,부산,남구,2777
2023,12,부산,동래구,10633
2023,12,부산,부산진구,337677
2023,12,부산,북구,13331
2023,12,부산,사상구,15951
2023,12,부산,사하구,8761
2023,12,부산,수영구,11028
2023,12,부산,연제구,13540
2023,12,부산,영도구,4017
2023,12,부산,중구,10044
2023,12,부산,해운대구,10088
2023,12,서울,강남구,50002
2023,12,서울,강동구,9078
2023,12,서울,강북구,5302
2023,12,서울,강서구,16184
2023,12,서울,관악구,38083
2023,12,서울,광진구,11736
2023,12,서울,구로구,6891
2023,12,서울,금천구,16704
2023,12,서울,노원구,30951
2023,12,서울,도봉구,17979
2023,12,서울,동대문구,8358
2023,12,서울,동작구,6149
2023,12,서울,마포구,47234
2023,12,서울,서대문구,11764
2023,12,서울,서초구,28612
2023,12,서울,성동구,70716
2023,12,서울,성북구,8359
2023,12,서울,송파구,30559
2023,12,서울,양천구,57838
2023,12,서울,영등포구,52314
2023,12,서울,용산구,9448
2023,12,서울,은평구,25930
2023,12,서울,종로구,18631
2023,12,서울,중구,8934
2023,12,서울,중랑구,16120
2023,12,세종,세종시,49153
2023,12,울산,남구,81355
2023,12,울산,동구,8789
2023,12,울산,북구,31800
2023,12,울산,울주군,31930
2023,12,울산,중구,21003
2023,12,인천,강화군,8530
2023,12,인천,계양구,16319
2023,12,인천,남동구,29592
2023,12,인천,동구,2484
2023,12,인천,미추홀구,138626
2023,12,인천,부평구,26849
2023,12,인천,서구,52799
2023,12,인천,연수구,34413
2023,12,인천,옹진군,1058
2023,12,인천,중구,19259
2023,12,전남,강진군,9730
2023,12,전남,고흥군,24895
2023,12,전남,곡성군,15376
2023,12,전남,광양시,46745
2023,12,전남,구례군,3224
2023,12,전남,나주시,33000
2023,12,전남,담양군,6806
2023,12,전남,목포시,19699
2023,12,전남,무안군,29320
2023,12,전남,보성군,22266
2023,12,전남,순천시,101423
2023,12,전남,신안군,5364
2023,12,전남,여수시,64533
2023,12,전남,영광군,15832
2023,12,전남,영암군,15998
2023,12,전남,완도군,9064
2023,12,전남,장성군,17292
2023,12,전남,장흥군,3950
2023,12,전남,진도군,5069
2023,12,전남,함평군,17695
2023,12,전남,해남군,8568
2023,12,전남,화순군,24556
2023,12,전북,고창군,40045
2023,12,전북,군산시,24257
2023,12,전북,김제시,35747
2023,12,전북,남원시,48720
2023,12,전북,무주군,22027
2023,12,전북,부안군,18985
2023,12,전북,순창군,20961
2023,12,전북,완주군,83290
2023,12,전북,익산시,23696
2023,12,전북,임실군,23609
2023,12,전북,장수군,11958
2023,12,전북,전주시,192451
2023,12,전북,정읍시,31412
2023,12,전북,진안군,10956
2023,12,제주,서귀포시,383423
2023,12,제주,제주시,575156
2023,12,충남,계룡시,18773
2023,12,충남,공주시,85615
2023,12,충남,금산군,15495
2023,12,충남,논산시,58556
2023,12,충남,당진시,41738
2023,12,충남,보령시,34866
2023,12,충남,부여군,25381
2023,12,충남,서산시,17514
2023,12,충남,서천군,27101
2023,12,충남,아산시,92964
2023,12,충남,예산군,55764
2023,12,충남,천안시,206286
2023,12,충남,청양군,4368
2023,12,충남,태안군,20799
2023,12,충남,홍성군,39685
2023,12,충북,괴산군,30293
2023,12,충북,단양군,32605
2023,12,충북,보은군,20971
2023,12,충북,영동군,29970
2023,12,충북,옥천군,52853
2023,12,충북,음성군,30123
2023,12,충북,제천시,15631
2023,12,충북,증평군,4578
2023,12,충북,진천군,23476
2023,12,충북,청주시,216169
2023,12,충북,충주시,91270
